name,est_diameter_min,est_diameter_max,relative_velocity_mean,miss_distance_mean,miss_distance_min,absolute_magnitude_mean,hazardous,observations,est_diameter_range,est_diameter_mean,est_diameter_min_log1p,est_diameter_max_log1p,est_diameter_mean_log1p,est_diameter_range_log1p,relative_velocity_mean_log1p,miss_distance_mean_log1p,miss_distance_min_log1p,hazardous_enc
(2017 MA9),0.1248978541,0.2792800919,66712.283121573,21943008.181465223,21943008.181465223,21.64,False,1,0.1543822378,0.202088973,0.1176922351785892,0.2462974915063305,0.1840608541722806,0.1435653418380138,11.108159359326503,16.903959158441346,16.903959158441346,0
(2017 MB1),0.4619074603,1.0328564805,78351.93752485156,11875028.341560151,8784824.784405703,18.8,True,2,0.5709490202,0.7473819704,0.3797420626758426,0.7094419372206743,0.5581186508705175,0.4516799082058972,11.268978739421508,16.28994837875015,15.98853644837718,1
(2017 MC),0.160160338,0.358129403,55575.301334818,5551962.185175037,5551962.185175037,21.1,True,1,0.197969065,0.2591448705,0.1485582179802287,0.3061083139929291,0.2304328163534463,0.180627677156186,10.925512154389434,15.529662150234516,15.529662150234516,1
(2017 MC4),0.1058168859,0.2366137501,81878.63257576093,50600212.48777033,2924714.743172422,22.0,False,8,0.1307968641999999,0.171215318,0.1005843251071494,0.2123767973591799,0.1580419430328247,0.1229225737524486,11.3130055524149,17.739466353374688,14.88870785210424,0
(2017 MC5),0.1460679643,0.3266178974,32507.3974127118,26938570.18596098,22379790.279287186,21.3,False,2,0.1805499331,0.23634293085,0.1363369222059382,0.2826327691987747,0.2121577726967838,0.1659803749123319,10.38925371687256,17.10906969064173,16.92366893458862,0
(2017 MD3),0.1838886721,0.411187571,13252.0924983925,44483695.48779307,41991185.55153487,20.8,False,2,0.2272988988999999,0.29753812155,0.1688045050984363,0.3444315988336452,0.2604687163970132,0.2048157374482676,9.49198620028683,17.610633308945363,17.55297031021623,0
(2017 MD4),0.1677084622,0.3750075218,45819.078974649696,39367686.78781126,37554794.25035121,21.0,False,3,0.2072990596,0.271357992,0.1550432489688802,0.318459201503572,0.2400856142318253,0.1883856824277144,10.732477679590671,17.488455930888172,17.44131163109301,0
(2017 MD7),0.2016299194,0.4508582062,71287.64407838855,60716211.35115834,48869946.86375753,20.6,False,10,0.2492282868,0.3262440628,0.1836789013515641,0.3721552476935063,0.2823509342536604,0.2225259901025331,11.17449232412982,17.921721310172508,17.70467320241044,0
(2017 MD9),0.2424124811,0.5420507863,95054.5733094248,58560068.798307925,58560068.798307925,20.2,False,1,0.2996383052,0.3922316337,0.2170550387613133,0.4331132099424907,0.3309079515888128,0.262085998986012,11.46221698175176,17.885563619527616,17.885563619527616,0
(2017 ME),0.6991252322,1.5632915441,105758.10363429577,45795401.0050661,42234545.9210884,17.9,False,2,0.8641663118999999,1.13120838815,0.5301135493318397,0.941292192024745,0.7566891372373811,0.622813935405571,11.568919179579623,17.63969425114222,17.55874909151637,0
(2017 MG3),0.1272198785,0.2844722965,41904.18083399663,33910607.15141564,33361487.59488692,21.600000000000005,False,3,0.157252418,0.2058460875,0.11975431673782,0.2503479697992123,0.1871814678554333,0.1460485903632233,10.643164745855914,17.33923844822044,17.32291275660817,0
(2017 MG4),0.1214940408,0.2716689341,46530.2423273364,25579440.49084149,25579440.49084149,21.7,False,1,0.1501748933,0.1965814874499999,0.1146617613661487,0.2403301591073501,0.1794687308947329,0.1399140119424307,10.747879243973705,17.057299520054933,17.057299520054933,0
(2017 MG7),0.0880146521,0.1968067451,59368.3977279064,41494688.35226672,41494688.35226672,22.4,False,1,0.108792093,0.1424106986,0.084354615346748,0.1796569641680495,0.1331406775803397,0.1032712182953189,10.991534182829003,17.541076009597138,17.541076009597138,0
(2017 MH),0.1529519353,0.3420109247,116599.48787499696,33603268.75322552,28368702.3213356,21.2,False,4,0.1890589894,0.24748143,0.1423255537744711,0.2941691791273838,0.2211266627611994,0.173162229093623,11.666508737066422,17.330133934282816,17.160797099760067,0
(2017 MH7),0.1332155667,0.2978790628,83184.9655372506,15193796.455493445,15193796.455493445,21.5,True,1,0.1646634960999999,0.21554731475,0.1250592258195135,0.2607314419842652,0.1951944401785108,0.1524322007446861,11.32883392913414,16.536397840397903,16.536397840397903,1
(2017 MJ),0.096506147,0.2157943048,63374.3203042987,12079173.334908905,12079173.334908905,22.2,False,1,0.1192881578,0.1561502259,0.092128894879244,0.1953976119984341,0.145095715007692,0.1126929098517556,11.056829794991934,16.306993398375795,16.306993398375795,0
(2017 MJ7),0.1058168859,0.2366137501,71598.5369460713,31808900.387688503,31808900.387688503,22.0,False,1,0.1307968641999999,0.171215318,0.1005843251071494,0.2123767973591799,0.1580419430328247,0.1229225737524486,11.178843885694183,17.275256726432552,17.275256726432552,0
(2017 MJ8),0.1881719895,0.42076536,61856.84859885906,54902599.48294014,43923853.67347636,20.75,False,5,0.2325933704999999,0.30446867475,0.1724159827683514,0.3511957123279255,0.2657958120828667,0.2091203810632632,11.03259426708366,17.821071272988917,17.597968117103893,0
(2017 MK7),0.1214940408,0.2716689341,41575.31704132365,38004483.76459519,33632948.981853366,21.7,False,2,0.1501748933,0.1965814874499999,0.1146617613661487,0.2403301591073501,0.1794687308947329,0.1399140119424307,10.635285982244245,17.45321473084776,17.331016798628035,0
(2017 MM),0.1058168859,0.2366137501,31581.42686670135,42339012.59703404,28158911.87836772,22.0,False,2,0.1307968641999999,0.171215318,0.1005843251071494,0.2123767973591799,0.1580419430328247,0.1229225737524486,10.360356133074228,17.561219526210994,17.153374483337316,0
(2017 MM7),0.160160338,0.358129403,148373.45997606774,38527199.49403944,23622388.00584872,21.1,False,4,0.197969065,0.2591448705,0.1485582179802287,0.3061083139929291,0.2304328163534463,0.180627677156186,11.907494492316925,17.466875056138583,16.97770550696553,0
(2017 MN7),0.1272198785,0.2844722965,43169.6278465452,23370753.15370868,23370753.15370868,21.6,True,1,0.157252418,0.2058460875,0.11975431673782,0.2503479697992123,0.1871814678554333,0.1460485903632233,10.67291563202832,16.966995976157342,16.966995976157342,1
(2017 MN8),0.3195618867,0.7145621017,83709.73634911777,32711888.18554082,13459474.569384396,19.6,False,3,0.395000215,0.5170619942,0.2772997774907997,0.5391577137288404,0.4167755658464857,0.3328945693951808,11.335122520044964,17.303249153442643,16.41519391926612,0
(2017 MO7),0.1677084622,0.3750075218,16517.31148088285,53129828.62547411,44749736.92896964,21.0,False,2,0.2072990596,0.271357992,0.1550432489688802,0.318459201503572,0.2400856142318253,0.1883856824277144,9.7122248312508,17.788249091673897,17.616596146332117,0
(2017 MQ8),0.1805323255,0.4036825521,41485.2147229716,48036966.00464114,47786532.84975113,20.84,False,2,0.2231502265999999,0.2921074388,0.1659654600571326,0.3390991775457196,0.2562745588690056,0.2014296836668099,10.633116475686256,17.68748141839199,17.682254439147084,0
(2017 MR7),0.1010543415,0.2259643771,54440.9310923604,25839848.01639471,25839848.01639471,22.1,False,1,0.1249100356,0.1635093593,0.0962682130166475,0.2037277808928589,0.1514407478189602,0.1177030641031884,10.904889928075312,17.067428393842825,17.067428393842825,0
(2017 MS7),0.0880146521,0.1968067451,72308.2776547349,13203955.184153004,13203955.184153004,22.4,False,1,0.108792093,0.1424106986,0.084354615346748,0.1796569641680495,0.1331406775803397,0.1032712182953189,11.188707721556591,16.396027053572936,16.396027053572936,0
(2017 MU7),0.2210828104,0.4943561926,32842.2026207381,44251068.09222163,44251068.09222163,20.4,False,1,0.2732733822,0.3577195015,0.1997380146141961,0.4016954736891048,0.3058064551506104,0.2415910508000952,10.399500080758369,17.605390089402555,17.605390089402555,0
(2017 MU8),0.1332155667,0.2978790628,51292.85512926697,42956808.16118871,12612318.81093264,21.5,True,12,0.1646634960999999,0.21554731475,0.1250592258195135,0.2607314419842652,0.1951944401785108,0.1524322007446861,10.845326240929072,17.57570573075994,16.350184656995477,1
(2017 MV2),0.1838886721,0.411187571,54947.3990471572,43816987.52249485,18632080.910772663,20.8,True,2,0.2272988988999999,0.29753812155,0.1688045050984363,0.3444315988336452,0.2604687163970132,0.2048157374482676,10.91414982468773,17.59553216595656,16.740395486778205,1
(2017 MV4),0.1332155667,0.2978790628,6830.4120858698,58351579.55761332,58351579.55761332,21.5,False,1,0.1646634960999999,0.21554731475,0.1250592258195135,0.2607314419842652,0.1951944401785108,0.1524322007446861,8.829286678760628,17.881997003864054,17.881997003864054,0
(2017 MV7),0.2424124811,0.5420507863,79490.4167450214,32645428.219782487,32645428.219782487,20.2,False,1,0.2996383052,0.3922316337,0.2170550387613133,0.4331132099424907,0.3309079515888128,0.262085998986012,11.283404329342304,17.301215410618212,17.301215410618212,0
(2017 MW2),0.2016299194,0.4508582062,61867.9627763522,42477246.38451778,42477246.38451778,20.6,False,1,0.2492282868,0.3262440628,0.1836789013515641,0.3721552476935063,0.2823509342536603,0.222525990102533,11.032773923819326,17.564479134882234,17.564479134882234,0
(2017 MW4),0.2597496533,0.580817882,63879.305793601474,47198383.17759509,22238178.01838672,20.05,False,7,0.3210682286999999,0.42028376765,0.2309130133651965,0.4579423599414133,0.3508566880217805,0.2784406734872579,11.06476638931814,17.669870216444277,16.917321145324753,0
(2017 MW7),0.160160338,0.358129403,48053.66046101983,47132131.037115805,24966861.19373005,21.1,False,4,0.197969065,0.2591448705,0.1485582179802287,0.3061083139929291,0.2304328163534463,0.180627677156186,10.780094401599706,17.66846553524393,17.03305999131324,0
(2017 MX4),0.1838886721,0.411187571,27749.657196050037,42844412.34061292,31733461.7572366,20.8,False,3,0.2272988988999999,0.29753812155,0.1688045050984363,0.3444315988336452,0.2604687163970132,0.2048157374482676,10.231014801634691,17.57308581739301,17.272882289569512,0
(2017 MX8),0.1010543415,0.2259643771,26888.98731957135,48692332.93297498,42199974.37692393,22.1,False,2,0.1249100356,0.1635093593,0.0962682130166475,0.2037277808928589,0.1514407478189602,0.1177030641031884,10.199509277696096,17.70103216155463,17.557930195520854,0
(2017 MY2),0.1677084622,0.3750075218,12856.6663317524,37039015.24698069,37039015.24698069,21.0,False,1,0.2072990596,0.271357992,0.1550432489688802,0.318459201503572,0.2400856142318253,0.1883856824277144,9.46169551412012,17.427482408182765,17.427482408182765,0
(2017 MY8),0.1332155667,0.2978790628,27613.8351156951,33499971.27065271,33499971.27065271,21.5,False,1,0.1646634960999999,0.21554731475,0.1250592258195135,0.2607314419842652,0.1951944401785108,0.1524322007446861,10.226108411493458,17.327055169053242,17.327055169053242,0
(2017 MZ3),0.096506147,0.2157943048,58228.843087253,46347287.95414154,17869606.896607786,22.2,False,5,0.1192881578,0.1561502259,0.092128894879244,0.1953976119984341,0.145095715007692,0.1126929098517556,10.97215327012125,17.651673357524206,16.698611944903153,0
(2017 NC7),0.1332155667,0.2978790628,26456.5272989833,28202101.32198905,28202101.32198905,21.5,False,1,0.1646634960999999,0.21554731475,0.1250592258195135,0.2607314419842652,0.1951944401785108,0.1524322007446861,10.183295982772442,17.15490708355474,17.15490708355474,0
(2017 NH),0.1332155667,0.2978790628,33196.8516680544,39182821.77845748,6351780.89905971,21.5,True,5,0.1646634960999999,0.21554731475,0.1250592258195135,0.2607314419842652,0.1951944401785108,0.1524322007446861,10.410240444017331,17.48374901429835,15.664245945529274,1
(2017 NK),0.1529519353,0.3420109247,38703.44098930896,31410153.63208885,13410501.298114188,21.2,True,5,0.1890589894,0.24748143,0.1423255537744711,0.2941691791273838,0.2211266627611994,0.173162229093623,10.563709626679818,17.262641794523688,16.41154871153729,1
(2017 NL6),0.4411182,0.9863702813,49083.5635648715,57483426.990117714,57483426.990117714,18.9,False,1,0.5452520813,0.7137442406500001,0.3654193400239822,0.6863089940145211,0.5386805912176971,0.4351870564581344,10.80129987667162,17.867007255359905,17.867007255359905,0
(2017 NM6),0.4619074603,1.0328564805,113251.8095636695,8202755.150092479,8202755.150092479,18.8,True,1,0.5709490202,0.7473819704,0.3797420626758426,0.7094419372206743,0.5581186508705175,0.4516799082058972,11.637377851546775,15.919980771625134,15.919980771625134,1
(2017 NN6),0.2538370294,0.5675968529,79492.5199153328,2840909.223529711,2840909.223529711,20.1,True,1,0.3137598234999999,0.41071694115,0.226208473159057,0.4495437797501018,0.3440980440642779,0.2728931206311153,11.283430786821304,14.859635060030692,14.859635060030692,1
(2017 NQ6),0.3841978911,0.8590926012,53619.39487688484,41279935.35234768,16729399.113400768,19.2,False,9,0.4748947100999999,0.6216452461499999,0.3251208318729554,0.620088519870955,0.4834412179309239,0.3885866042608459,10.889684776121,17.53588713728435,16.632678215380547,0
(2017 NR6),0.1058168859,0.2366137501,53554.858621056046,40610018.62161196,10135371.346613295,22.0,False,6,0.1307968641999999,0.171215318,0.1005843251071494,0.2123767973591799,0.1580419430328247,0.1229225737524486,10.888480474579891,17.519525382834292,16.131542075882415,0
(2017 NS5),0.1838886721,0.411187571,89638.28008890932,39468401.08480058,5132563.584243882,20.8,True,8,0.2272988988999999,0.29753812155,0.1688045050984363,0.3444315988336452,0.2604687163970132,0.2048157374482676,11.403548896745948,17.491010962522598,15.451116011185023,1
(2017 NS6),0.1108038821,0.2477650126,15641.8593526403,35436313.935155444,35436313.935155444,21.9,False,1,0.1369611305,0.17928444735,0.1050839713129635,0.2213539610323276,0.1649078539915492,0.1283590281682126,9.657769820448046,17.383247697909816,17.383247697909816,0
(2017 NU6),0.3122877701,0.6982966825,62691.4040378098,62876406.252998725,62876406.252998725,19.65,False,1,0.3860089124,0.5052922262999999,0.271772003437525,0.5296257973026667,0.4089870496512297,0.3264283310500674,11.045995571559702,17.956681567891145,17.956681567891145,0
(2017 NV5),0.2424124811,0.5420507863,75936.3345322927,50510195.07926355,35494430.65815962,20.2,False,2,0.2996383052,0.3922316337,0.2170550387613133,0.4331132099424907,0.3309079515888128,0.262085998986012,11.237663733516015,17.737685776425685,17.38488638744293,0
(2017 NW5),0.1756123185,0.3926810818,77095.3973426392,21713343.556749336,21713343.556749336,20.9,False,1,0.2170687633,0.28414670015,0.1617891339868008,0.3312307251546776,0.250094451194726,0.1964453147099347,11.252811831386255,16.893437586034633,16.893437586034633,0
(2017 OA),0.2658,0.5943468684,74394.46578645034,51825029.63046485,33084111.93092896,20.0,True,2,0.3285468683999999,0.4300734342,0.2357043333590679,0.4664641654776024,0.3577257955407295,0.2840857647824883,11.217150275233532,17.76338380732241,17.314563753248663,1
(2017 OA20),0.1010543415,0.2259643771,37640.2008411828,14664871.823532606,14664871.823532606,22.1,False,1,0.1249100356,0.1635093593,0.0962682130166475,0.2037277808928589,0.1514407478189602,0.1177030641031884,10.535854496516208,16.50096558824784,16.50096558824784,0
(2017 OA69),0.1010543415,0.2259643771,83764.24739449575,52480886.64142081,34650132.86229571,22.1,False,2,0.1249100356,0.1635093593,0.0962682130166475,0.2037277808928589,0.1514407478189602,0.1177030641031884,11.335773491558426,17.775959616356094,17.36081214686244,0
(2017 OC),0.2111324448,0.4721064988,39750.4114536652,38157589.39797106,31633539.68506411,20.5,False,2,0.2609740539999999,0.3416194718,0.1915558267162139,0.38669436741783,0.2938774452855798,0.2318844810375543,10.59040062772038,17.45723525784339,17.269728529739798,0
(2017 OD),0.1010543415,0.2259643771,70365.0190478404,8594148.431368154,8594148.431368154,22.1,False,1,0.1249100356,0.1635093593,0.0962682130166475,0.2037277808928589,0.1514407478189602,0.1177030641031884,11.161465741637182,15.966592231037469,15.966592231037469,0
(2017 OD1),0.2210828104,0.4943561926,18056.8137804877,27515756.003330816,27515756.003330816,20.4,False,1,0.2732733822,0.3577195015,0.1997380146141961,0.4016954736891048,0.3058064551506104,0.2415910508000952,9.801333766514311,17.130269380484627,17.130269380484627,0
(2017 OG68),0.1077841687,0.2410127282,11633.7185557937,42527189.603497714,42527189.603497714,21.96,False,1,0.1332285595,0.17439844845,0.1023617757582984,0.2159277625759977,0.1607560577345302,0.1250706911804725,9.361748885997644,17.565654208229198,17.565654208229198,0
(2017 OH68),0.2538370294,0.5675968529,19928.3979092485,47869996.43354239,47869996.43354239,20.1,False,1,0.3137598234999999,0.41071694115,0.226208473159057,0.4495437797501018,0.3440980440642779,0.2728931206311153,9.899951202476968,17.683999507755622,17.683999507755622,0
(2017 OJ68),0.1214940408,0.2716689341,52388.4680003162,64943844.28358327,57525415.74627464,21.7,False,2,0.1501748933,0.1965814874499999,0.1146617613661487,0.2403301591073501,0.1794687308947329,0.1399140119424307,10.866460857747084,17.989033535752966,17.86773743847093,0
(2017 OJ69),0.1108038821,0.2477650126,16913.13910972145,59053326.59033932,53007408.78394871,21.9,False,4,0.1369611305,0.17928444735,0.1050839713129635,0.2213539610323276,0.1649078539915492,0.1283590281682126,9.73590518483959,17.893951451100186,17.785942268988588,0
(2017 OK19),0.1677084622,0.3750075218,44170.35205852515,49957733.3168284,47158677.590541445,21.0,False,2,0.2072990596,0.271357992,0.1550432489688802,0.318459201503572,0.2400856142318253,0.1883856824277144,10.695831714457723,17.726687892249924,17.669028613532266,0
(2017 OL1),0.1214940408,0.2716689341,58738.3377847715,25965041.342590768,5699322.370235577,21.7,True,2,0.1501748933,0.1965814874499999,0.1146617613661487,0.2403301591073501,0.1794687308947329,0.1399140119424307,10.980864931021571,17.07226166601566,15.555858018782333,1
(2017 OL68),0.1764229081,0.3944936153,4649.66890024,40644346.44341991,40644346.44341991,20.89,False,1,0.2180707072,0.2854582617,0.1624784005614886,0.3325313495880124,0.2511152786630483,0.1972682194911011,8.444766337750032,17.520370330006738,17.520370330006738,0
(2017 OP19),0.3195618867,0.7145621017,75676.703410994,46994270.399079084,46994270.399079084,19.6,True,1,0.395000215,0.5170619942,0.2772997774907997,0.5391577137288404,0.4167755658464857,0.3328945693951808,11.234238857216075,17.66553626711976,17.66553626711976,1
(2017 OP68),0.1692602495,0.3784774237,54123.1188248352,33317065.923583586,7651442.239459775,20.98,True,3,0.2092171742,0.2738688366,0.1563712834609997,0.3209795739083571,0.2420585978467047,0.1899731867664003,10.899035184799704,17.321580343884776,15.850404846761808,1
(2017 OQ19),0.1010543415,0.2259643771,28911.2473205728,35141805.17122148,35141805.17122148,22.1,False,1,0.1249100356,0.1635093593,0.0962682130166475,0.2037277808928589,0.1514407478189602,0.1177030641031884,10.27202056704877,17.37490203869719,17.37490203869719,0
(2017 OQ68),0.1160259082,0.2594418179,14121.567460389,30985220.993056275,30985220.993056275,21.8,False,1,0.1434159096999999,0.18773386305,0.1097740789226247,0.2306686211424922,0.1720471748423169,0.1340201941291001,9.555529325990204,17.24902093888572,17.24902093888572,0
(2017 OR18),0.1460679643,0.3266178974,4627.9268419597,57651182.66062385,50264622.030054525,21.3,False,2,0.1805499331,0.23634293085,0.1363369222059382,0.2826327691987747,0.2121577726967838,0.1659803749123319,8.440080336620294,17.869921336309396,17.732812068142774,0
(2017 OR68),0.1108038820999999,0.2477650126,47498.50368760704,50495999.4606232,13932344.819617083,21.899999999999995,False,6,0.1369611305,0.17928444735,0.1050839713129635,0.2213539610323276,0.1649078539915492,0.1283590281682127,10.768474541286189,17.737404692309656,16.44972373212502,0
(2017 OS18),0.2538370294,0.5675968529,9600.0351173254,48864785.8868404,48864785.8868404,20.1,False,1,0.3137598234999999,0.41071694115,0.226208473159057,0.4495437797501018,0.3440980440642779,0.2728931206311153,9.169626196364655,17.70456759048168,17.70456759048168,0
(2017 OS68),0.0880146521,0.1968067451,43792.6188405814,41659685.69984632,41621256.37816956,22.4,False,2,0.108792093,0.1424106986,0.084354615346748,0.1796569641680495,0.1331406775803397,0.1032712182953189,10.687243397179726,17.54504447336187,17.544121589385714,0
(2017 OT18),0.3669061375,0.8204270649,46936.7091995789,51360168.14708197,51360168.14708197,19.3,False,1,0.4535209273999999,0.5936666012,0.3125498922534481,0.5990711246064097,0.4660373998965836,0.3739888388491608,10.756576665478264,17.754373510702745,17.754373510702745,0
(2017 OT68),0.1756123185,0.3926810818,18713.12929785055,52583698.99680096,41275752.16871745,20.9,False,2,0.2170687633,0.28414670015,0.1617891339868008,0.3312307251546776,0.250094451194726,0.1964453147099347,9.837034094962922,17.777916743690977,17.53578579518042,0
(2017 OV68),0.1394938229,0.3119176705,12821.2386902339,57608712.603239775,55936206.60650554,21.4,False,2,0.1724238476,0.2257057467,0.1305841488025551,0.2714899374096692,0.2035167978585194,0.1590732704870322,9.45893634005276,17.869184392058806,17.839722449491198,0
(2017 OW67),0.1214940408,0.2716689341,71350.218411201,57038104.07164542,42518986.4790952,21.7,False,5,0.1501748933,0.1965814874499999,0.1146617613661487,0.2403301591073501,0.1794687308947329,0.1399140119424307,11.17536969930019,17.8592301124744,17.565461298339233,0
(2017 OX18),0.1214940408,0.2716689341,41308.1039049156,29114766.301869337,29114766.301869337,21.7,False,1,0.1501748933,0.1965814874499999,0.1146617613661487,0.2403301591073501,0.1794687308947329,0.1399140119424307,10.628838188190288,17.186756070841867,17.186756070841867,0
(2017 PA27),0.1394938229,0.3119176705,18497.710795794,37697784.69658885,37697784.69658885,21.4,False,1,0.1724238476,0.2257057467,0.1305841488025551,0.2714899374096692,0.2035167978585194,0.1590732704870322,9.825456321924346,17.44511191585479,17.44511191585479,0
(2017 PB27),0.1925550782,0.4305662442,6306.9281126864,53410262.14469381,53410262.14469381,20.7,False,1,0.238011166,0.3115606612,0.176098129883576,0.358070340859454,0.2712177725528912,0.2135061936078365,8.749562551804676,17.793513479184433,17.793513479184433,0
(2017 PC27),0.1440638367,0.3221365319,31757.668013377603,40948656.957034886,34997892.94778827,21.33,False,2,0.1780726952,0.2331001843,0.1345866927119597,0.279249012874425,0.2095314733550453,0.1638797940214633,10.365920975356213,17.527829595004334,17.37079844472289,0
(2017 PJ26),0.3602093458,0.8054525833,54066.61315297245,39749207.60947937,22227936.997000128,19.34,False,2,0.4452432375,0.58283096455,0.3076386186371348,0.5908112990255175,0.4592149934853629,0.368277637848242,10.897990637754058,17.498100489670936,16.91686052396831,0
(2017 PK26),0.1332155667,0.2978790628,23963.4884598903,34622923.25371076,34622923.25371076,21.5,False,1,0.1646634960999999,0.21554731475,0.1250592258195135,0.2607314419842652,0.1951944401785108,0.1524322007446861,10.084328366066115,17.360026571323427,17.360026571323427,0
(2017 PL26),0.096506147,0.2157943048,44585.141643988696,21319355.126423843,5449324.403029293,22.2,False,2,0.1192881578,0.1561502259,0.092128894879244,0.1953976119984341,0.145095715007692,0.1126929098517556,10.705178364251887,16.87512595635671,15.511002379717462,0
(2017 PM26),0.160160338,0.358129403,60558.40239270295,40965154.35731809,27697877.557293054,21.1,False,5,0.197969065,0.2591448705,0.1485582179802287,0.3061083139929291,0.2304328163534463,0.180627677156186,11.011380020042544,17.52823239399119,17.13686638184537,0
(2017 PN26),0.0880146521,0.1968067451,11504.40076908,38667965.25539251,38667965.25539251,22.4,False,1,0.108792093,0.1424106986,0.084354615346748,0.1796569641680495,0.1331406775803397,0.1032712182953189,9.350571836202615,17.47052206989098,17.47052206989098,0
(2017 PR25),0.160160338,0.358129403,56323.9858114876,29102487.174061663,6847244.70616148,21.1,True,2,0.197969065,0.2591448705,0.1485582179802287,0.3061083139929291,0.2304328163534463,0.180627677156186,10.938893513396064,17.186334232749726,15.739357042688123,1
(2017 PS25),0.1394938229,0.3119176705,38868.79267802555,44752031.39378066,21828953.5237149,21.4,False,2,0.1724238476,0.2257057467,0.1305841488025551,0.2714899374096692,0.2035167978585194,0.1590732704870322,10.567972690104892,17.61664741827463,16.898747835657563,0
(2017 PS30),0.3377185972,0.7551617405,24710.506261989853,50062497.744894594,45026813.816061646,19.48,False,2,0.4174431432999999,0.54644016885,0.2909656235925056,0.5625610125004328,0.4359556242924171,0.3488546452685833,10.115024254712427,17.728782757722083,17.622768755067113,0
(2017 PT25),0.3841978911,0.8590926012,65476.792031853096,28130162.922660265,26043173.36301373,19.2,False,2,0.4748947100999999,0.6216452461499999,0.3251208318729554,0.620088519870955,0.4834412179309239,0.3885866042608459,11.08946631118309,17.152353007774344,17.075266271216574,0
(2017 PV26),0.1529519353,0.3420109247,53218.0500366974,15694985.253401816,15694985.253401816,21.2,True,1,0.1890589894,0.24748143,0.1423255537744711,0.2941691791273838,0.2211266627611994,0.173162229093623,10.882171694629744,16.56885187239937,16.56885187239937,1
(2017 PW24),0.096506147,0.2157943048,95688.4665341099,45358865.13785826,45358865.13785826,22.2,False,1,0.1192881578,0.1561502259,0.092128894879244,0.1953976119984341,0.145095715007692,0.1126929098517556,11.468863503819009,17.630116220110544,17.630116220110544,0
(2017 PX24),0.1394938229,0.3119176705,41506.87916776057,47071943.73248625,14449989.562742902,21.399999999999995,False,3,0.1724238476,0.2257057467,0.1305841488025551,0.2714899374096692,0.2035167978585194,0.1590732704870322,10.633638547661873,17.667187728276694,16.486204319425124,0
(2017 QC17),0.096506147,0.2157943048,60306.09729888905,47675430.07711803,22999769.44999796,22.2,False,12,0.1192881578,0.1561502259,0.092128894879244,0.1953976119984341,0.145095715007692,0.1126929098517556,11.007205075604936,17.679926751405013,16.950994793408746,0
(2017 QC3),0.1214940408,0.2716689341,52413.324612090655,49393165.24952488,47307180.19469603,21.7,False,2,0.1501748933,0.1965814874499999,0.1146617613661487,0.2403301591073501,0.1794687308947329,0.1399140119424307,10.866935203409984,17.71532263755912,17.672172664236335,0
(2017 QC36),0.1847374636,0.4130855265999999,48767.41927262815,45297580.71286836,13787552.40719616,20.79,True,10,0.2283480629999999,0.2989114951,0.1695212003366918,0.3457756302499566,0.2615266022649107,0.2056702284888086,10.794838236299144,17.628764205206405,16.439276816131763,1
(2017 QD3),0.0921626549,0.2060819612,34276.9852970594,36047740.74096196,12558867.058147818,22.3,False,7,0.1139193063,0.1491223080499999,0.0881598176041852,0.1873770571897662,0.1389984405905312,0.1078847028850694,10.442258599020148,17.400354777318743,16.345937592184097,0
(2017 QE18),0.3346223745,0.7482383761,51867.060790864896,29294768.45044803,26435255.52752097,19.5,False,2,0.4136160016,0.5414303753,0.288648386295138,0.5586086387022864,0.4327108004735448,0.346150961710272,10.856458480698336,17.192919541001675,17.09020915169089,0
(2017 QF17),0.3051792326,0.6824015094,47989.60314201605,68078599.28320667,65708741.58876491,19.7,False,2,0.3772222768,0.493790371,0.2663403743324777,0.520222242576659,0.4013167629433501,0.3200686277798162,10.77876050285033,18.03617348213564,18.00074254292418,0
(2017 QJ18),0.2914439045,0.6516883822,44726.36516717635,47046835.44040906,41475828.30943922,19.8,False,2,0.3602444777,0.47156614335,0.2557608982318287,0.5017980266762516,0.3863272372904293,0.3076644466072318,10.708340789419752,17.666654183486592,17.540621389246283,0
(2017 QL18),0.2914439045,0.6516883822,24069.758442467,44232797.94371512,44232797.94371512,19.8,False,1,0.3602444777,0.47156614335,0.2557608982318287,0.5017980266762516,0.3863272372904293,0.3076644466072318,10.088753040146376,17.604977129409466,17.604977129409466,0
(2017 QL33),0.1529519353,0.3420109247,49826.047235016944,30781057.67396845,5092498.731494092,21.2,True,2,0.1890589894,0.24748143,0.1423255537744711,0.2941691791273838,0.2211266627611994,0.173162229093623,10.81631323274701,17.24241008064929,15.443279374357342,1
(2017 QL35),0.2210828104,0.4943561926,27820.1336901529,42991719.174086414,42991719.174086414,20.4,False,1,0.2732733822,0.3577195015,0.1997380146141961,0.4016954736891048,0.3058064551506104,0.2415910508000952,10.233551215551268,17.576518101025904,17.576518101025904,0
(2017 QM17),0.108881721,0.2434669296,44078.3421572084,57898593.09331189,57898593.09331189,21.938,False,1,0.1345852086,0.1761743253,0.1033520489382052,0.217903389295697,0.1622670742899144,0.1262671291604478,10.69374651987715,17.87420366061305,17.87420366061305,0
(2017 QM18),0.5064714588,1.1325046106,67576.1252286413,57604131.81174186,42176844.37705282,18.6,False,2,0.6260331518000001,0.8194880347,0.40977013403869,0.7572971624446659,0.5985551619011613,0.4861433994786606,11.12102482057451,17.86910487329605,17.55738194067447,0
